geo,Country,Year,Income_per_Person,Total_GDP,GDP_per_Capita_Growth_(%),Total,Life_expectancy,Population
rus,Russian Federation,2001,19505.2623727,2850054000000.0,1.0664,male,58.92,68152942.0
rus,Russian Federation,2001,19505.2623727,2850054000000.0,1.0664,total,65.3834146341463,145976482.0
rus,Russian Federation,2002,20716.55869,3023363900000.0,1.0621,female,71.9,77571695.0
rus,Russian Federation,2002,20716.55869,3023363900000.0,1.0621,male,58.68,67734802.0
rus,Russian Federation,2002,20716.55869,3023363900000.0,1.0621,total,65.1287804878049,145306497.0
rus,Russian Federation,2003,22533.489261,3285254200000.0,1.0877,female,71.85,77323220.0
rus,Russian Federation,2003,22533.489261,3285254200000.0,1.0877,male,58.53,67325398.0
rus,Russian Federation,2003,22533.489261,3285254200000.0,1.0877,total,65.0275609756098,144648618.0
rus,Russian Federation,2004,24456.8843257,3550655900000.0,1.08536,female,72.36,77126164.0
rus,Russian Federation,2004,24456.8843257,3550655900000.0,1.08536,male,58.91,66941152.0
rus,Russian Federation,2004,24456.8843257,3550655900000.0,1.08536,total,65.4709756097561,144067316.0
rus,Russian Federation,2005,26322.948588,3806241200000.0,1.0763,female,72.47,76950535.0
rus,Russian Federation,2005,26322.948588,3806241200000.0,1.0763,male,58.92,66568279.0
rus,Russian Federation,2005,26322.948588,3806241200000.0,1.0763,total,65.529756097561,143518814.0
rus,Russian Federation,2006,28776.2021272,4146740300000.0,1.0932,female,73.34,76795674.0
rus,Russian Federation,2006,28776.2021272,4146740300000.0,1.0932,male,60.43,66253963.0
rus,Russian Federation,2006,28776.2021272,4146740300000.0,1.0932,total,66.7275609756098,143049637.0
rus,Russian Federation,2007,31479.0156659,4528561400000.0,1.09393,female,74.02,76718025.0
rus,Russian Federation,2007,31479.0156659,4528561400000.0,1.09393,male,61.46,66087089.0
rus,Russian Federation,2007,31479.0156659,4528561400000.0,1.09393,total,67.5868292682927,142805114.0
rus,Russian Federation,2008,33325.120374,4792546900000.0,1.05865,female,74.28,76712186.0
rus,Russian Federation,2008,33325.120374,4792546900000.0,1.05865,male,61.92,66030180.0
rus,Russian Federation,2008,33325.120374,4792546900000.0,1.05865,total,67.9492682926829,142742366.0
rus,Russian Federation,2009,30876.3654232,4442153800000.0,0.92652,female,74.79,76746264.0
rus,Russian Federation,2009,30876.3654232,4442153800000.0,0.92652,male,62.87,66039084.0
rus,Russian Federation,2009,30876.3654232,4442153800000.0,0.92652,total,68.6846341463415,142785348.0
rus,Russian Federation,2010,32397.9280066,4663178000000.0,1.04928,female,74.88,76773041.0
rus,Russian Federation,2010,32397.9280066,4663178000000.0,1.04928,male,63.09,66076427.0
rus,Russian Federation,2010,32397.9280066,4663178000000.0,1.04928,total,68.8412195121951,142849468.0
rus,Russian Federation,2011,33751.1841052,4861649700000.0,1.04177,female,75.61,76839670.0
rus,Russian Federation,2011,33751.1841052,4861649700000.0,1.04177,male,64.04,66178525.0
rus,Russian Federation,2011,33751.1841052,4861649700000.0,1.04177,total,69.6839024390244,143018195.0
rus,Russian Federation,2012,35021.145236799995,5053234400000.0,1.03763,female,75.86,76997955.0
rus,Russian Federation,2012,35021.145236799995,5053234400000.0,1.03763,male,64.56,66380492.0
rus,Russian Federation,2012,35021.145236799995,5053234400000.0,1.03763,total,70.0721951219512,143378447.0
rus,Russian Federation,2013,35530.054223600004,5137789300000.0,1.01453,female,76.3,77188611.0
rus,Russian Federation,2013,35530.054223600004,5137789300000.0,1.01453,male,65.13,66617027.0
rus,Russian Federation,2013,35530.054223600004,5137789300000.0,1.01453,total,70.5787804878049,143805638.0
rus,Russian Federation,2014,35131.4258948,5091442700000.0,0.98878,female,76.47,77389058.0
rus,Russian Federation,2014,35131.4258948,5091442700000.0,0.98878,male,65.29,66848165.0
rus,Russian Federation,2014,35131.4258948,5091442700000.0,0.98878,total,70.7436585365854,144237223.0
rus,Russian Federation,2015,34331.7632007,4988671200000.0,0.97724,female,76.71,77580765.0
rus,Russian Federation,2015,34331.7632007,4988671200000.0,0.97724,male,65.92,67059951.0
rus,Russian Federation,2015,34331.7632007,4988671200000.0,0.97724,total,71.1834146341463,144640716.0
rus,Russian Federation,2016,34300.7004736,5000311200000.0,0.9991,female,77.06,77749859.0
rus,Russian Federation,2016,34300.7004736,5000311200000.0,0.9991,male,66.5,67265601.0
rus,Russian Federation,2016,34300.7004736,5000311200000.0,0.9991,total,71.6512195121951,145015460.0
rus,Russian Federation,2017,34854.2673486,5095235400000.0,1.01614,female,77.64,77862890.0
rus,Russian Federation,2017,34854.2673486,5095235400000.0,1.01614,male,67.51,67430370.0
rus,Russian Federation,2017,34854.2673486,5095235400000.0,1.01614,total,72.4514634146342,145293260.0
rus,Russian Federation,2018,35801.1161743,5242365000000.0,1.02717,female,77.82,77890854.0
rus,Russian Federation,2018,35801.1161743,5242365000000.0,1.02717,male,67.75,67507252.0
rus,Russian Federation,2018,35801.1161743,5242365000000.0,1.02717,total,72.6621951219512,145398106.0
rus,Russian Federation,2019,36567.9845361,5358415800000.0,1.02142,female,78.17,77910513.0
rus,Russian Federation,2019,36567.9845361,5358415800000.0,1.02142,male,68.24,67542778.0
rus,Russian Federation,2019,36567.9845361,5358415800000.0,1.02142,total,73.0839024390244,145453291.0
rus,Russian Federation,2020,35643.98375,5217251700000.0,0.97473,female,76.43,77792851.0
rus,Russian Federation,2020,35643.98375,5217251700000.0,0.97473,male,66.49,67452297.0
rus,Russian Federation,2020,35643.98375,5217251700000.0,0.97473,total,71.3387804878049,145245148.0
rus,Russian Federation,2021,37770.3412073,5508280800000.0,1.05966,female,74.51,77505719.0
rus,Russian Federation,2021,37770.3412073,5508280800000.0,1.05966,male,65.51,67241043.0
rus,Russian Federation,2021,37770.3412073,5508280800000.0,1.05966,total,69.900243902439,144746762.0
rus,Russian Federation,2022,37115.7086743,5403297700000.0,0.98267,female,77.77,77230340.0
rus,Russian Federation,2022,37115.7086743,5403297700000.0,0.98267,male,67.57,67006593.0
rus,Russian Federation,2022,37115.7086743,5403297700000.0,0.98267,total,72.5456097560976,144236933.0
rus,Russian Federation,2023,38560.8533191,5608307200000.0,1.03894,female,,77040679.0
rus,Russian Federation,2023,38560.8533191,5608307200000.0,1.03894,male,,66785451.0
rus,Russian Federation,2023,38560.8533191,5608307200000.0,1.03894,total,,143826130.0
smr,San Marino,1960,15112.8348079,233160815.75,1.0525,female,,7604.0
smr,San Marino,1960,15112.8348079,233160815.75,1.0525,male,,7824.0
smr,San Marino,1960,15112.8348079,233160815.75,1.0525,total,,15428.0
smr,San Marino,1961,16156.2171897,255252074.93,1.06904,female,,7783.0
smr,San Marino,1961,16156.2171897,255252074.93,1.06904,male,,8016.0
smr,San Marino,1961,16156.2171897,255252074.93,1.06904,total,,15799.0
smr,San Marino,1962,17267.9240823,279446815.97,1.06881,female,,7966.0
smr,San Marino,1962,17267.9240823,279446815.97,1.06881,male,,8217.0
smr,San Marino,1962,17267.9240823,279446815.97,1.06881,total,,16183.0
smr,San Marino,1963,18449.982727500003,305900713.2,1.06845,female,,8155.0
smr,San Marino,1963,18449.982727500003,305900713.2,1.06845,male,,8425.0
smr,San Marino,1963,18449.982727500003,305900713.2,1.06845,total,,16580.0
smr,San Marino,1964,19709.8665776,334614404.88,1.06829,female,,8347.0
smr,San Marino,1964,19709.8665776,334614404.88,1.06829,male,,8630.0
smr,San Marino,1964,19709.8665776,334614404.88,1.06829,total,,16977.0
smr,San Marino,1965,21050.6676919,364281804.44,1.06803,female,,8502.0
smr,San Marino,1965,21050.6676919,364281804.44,1.06803,male,,8803.0
smr,San Marino,1965,21050.6676919,364281804.44,1.06803,total,,17305.0
smr,San Marino,1966,22478.7351957,393894877.21,1.06784,female,,8601.0
smr,San Marino,1966,22478.7351957,393894877.21,1.06784,male,,8922.0
smr,San Marino,1966,22478.7351957,393894877.21,1.06784,total,,17523.0
smr,San Marino,1967,23997.1347449,424461319.33,1.06755,female,,8681.0
smr,San Marino,1967,23997.1347449,424461319.33,1.06755,male,,9007.0
smr,San Marino,1967,23997.1347449,424461319.33,1.06755,total,,17688.0
smr,San Marino,1968,25614.3587283,457498061.42,1.06739,female,,8761.0
smr,San Marino,1968,25614.3587283,457498061.42,1.06739,male,,9100.0
smr,San Marino,1968,25614.3587283,457498061.42,1.06739,total,,17861.0
smr,San Marino,1969,27334.5280066,492732201.74,1.06716,female,,8833.0
smr,San Marino,1969,27334.5280066,492732201.74,1.06716,male,,9193.0
smr,San Marino,1969,27334.5280066,492732201.74,1.06716,total,,18026.0
smr,San Marino,1970,29163.92203,529850135.41,1.06693,female,,8892.0
smr,San Marino,1970,29163.92203,529850135.41,1.06693,male,,9276.0
smr,San Marino,1970,29163.92203,529850135.41,1.06693,total,,18168.0
smr,San Marino,1971,29834.161378,549515418.77,1.02298,female,,9022.0
smr,San Marino,1971,29834.161378,549515418.77,1.02298,male,,9397.0
smr,San Marino,1971,29834.161378,549515418.77,1.02298,total,,18419.0
smr,San Marino,1972,31201.4667335,586181955.18,1.04583,female,,9235.0
smr,San Marino,1972,31201.4667335,586181955.18,1.04583,male,,9552.0
smr,San Marino,1972,31201.4667335,586181955.18,1.04583,total,,18787.0
smr,San Marino,1973,33765.7787737,641279670.14,1.08219,female,,9363.0
smr,San Marino,1973,33765.7787737,641279670.14,1.08219,male,,9629.0
smr,San Marino,1973,33765.7787737,641279670.14,1.08219,total,,18992.0
smr,San Marino,1974,35926.8370692,683687709.3,1.064,female,,9397.0
smr,San Marino,1974,35926.8370692,683687709.3,1.064,male,,9633.0
smr,San Marino,1974,35926.8370692,683687709.3,1.064,total,,19030.0
smr,San Marino,1975,35328.8457171,672873195.79,0.98336,female,,9422.0
smr,San Marino,1975,35328.8457171,672873195.79,0.98336,male,,9624.0
smr,San Marino,1975,35328.8457171,672873195.79,0.98336,total,,19046.0
smr,San Marino,1976,37831.2921273,722955992.3199999,1.07083,female,,9474.0
smr,San Marino,1976,37831.2921273,722955992.3199999,1.07083,male,,9636.0
smr,San Marino,1976,37831.2921273,722955992.3199999,1.07083,total,,19110.0
smr,San Marino,1977,38640.9570152,773476036.72,1.0214,female,,9958.0
smr,San Marino,1977,38640.9570152,773476036.72,1.0214,male,,10059.0
smr,San Marino,1977,38640.9570152,773476036.72,1.0214,total,,20017.0
smr,San Marino,1978,39652.2612545,833728445.17,1.02617,female,,10494.0
smr,San Marino,1978,39652.2612545,833728445.17,1.02617,male,,10532.0
smr,San Marino,1978,39652.2612545,833728445.17,1.02617,total,,21026.0
smr,San Marino,1979,41748.9649582,890087933.22,1.05288,female,,10668.0
smr,San Marino,1979,41748.9649582,890087933.22,1.05288,male,,10652.0
smr,San Marino,1979,41748.9649582,890087933.22,1.05288,total,,21320.0
smr,San Marino,1980,42983.7332094,927803881.59,1.02958,female,,10819.0
smr,San Marino,1980,42983.7332094,927803881.59,1.02958,male,,10766.0
smr,San Marino,1980,42983.7332094,927803881.59,1.02958,total,,21585.0
smr,San Marino,1981,43221.7606752,943963253.21,1.00554,female,,10956.0
smr,San Marino,1981,43221.7606752,943963253.21,1.00554,male,,10884.0
smr,San Marino,1981,43221.7606752,943963253.21,1.00554,total,,21840.0
smr,San Marino,1982,43315.238159,955317577.54,1.00216,female,,11075.0
smr,San Marino,1982,43315.238159,955317577.54,1.00216,male,,10980.0
smr,San Marino,1982,43315.238159,955317577.54,1.00216,total,,22055.0
smr,San Marino,1983,43785.9046824,973316875.23,1.01087,female,,11176.0
smr,San Marino,1983,43785.9046824,973316875.23,1.01087,male,,11053.0
smr,San Marino,1983,43785.9046824,973316875.23,1.01087,total,,22229.0
smr,San Marino,1984,45170.0493834,1009369923.5,1.03161,female,,11255.0
smr,San Marino,1984,45170.0493834,1009369923.5,1.03161,male,,11091.0
smr,San Marino,1984,45170.0493834,1009369923.5,1.03161,total,,22346.0
smr,San Marino,1985,46408.2492521,1043489484.35,1.02741,female,,11349.0
smr,San Marino,1985,46408.2492521,1043489484.35,1.02741,male,,11136.0
smr,San Marino,1985,46408.2492521,1043489484.35,1.02741,total,,22485.0
smr,San Marino,1986,47701.4185455,1079769309.89,1.02787,female,,11463.0
smr,San Marino,1986,47701.4185455,1079769309.89,1.02787,male,,11173.0
smr,San Marino,1986,47701.4185455,1079769309.89,1.02787,total,,22636.0
smr,San Marino,1987,49193.0609066,1115993779.47,1.03127,female,,11537.0
smr,San Marino,1987,49193.0609066,1115993779.47,1.03127,male,,11149.0
smr,San Marino,1987,49193.0609066,1115993779.47,1.03127,total,,22686.0
smr,San Marino,1988,51225.4661718,1170143324.28,1.04131,female,,11642.0
smr,San Marino,1988,51225.4661718,1170143324.28,1.04131,male,,11201.0
smr,San Marino,1988,51225.4661718,1170143324.28,1.04131,total,,22843.0
smr,San Marino,1989,52902.6828413,1224908718.21,1.03274,female,,11809.0
smr,San Marino,1989,52902.6828413,1224908718.21,1.03274,male,,11345.0
smr,San Marino,1989,52902.6828413,1224908718.21,1.03274,total,,23154.0
smr,San Marino,1990,53910.01786,1265537669.7,1.01904,female,,11980.0
smr,San Marino,1990,53910.01786,1265537669.7,1.01904,male,,11495.0
smr,San Marino,1990,53910.01786,1265537669.7,1.01904,total,,23475.0
smr,San Marino,1991,54006.3912594,1285190092.8,1.00179,female,,12153.0
smr,San Marino,1991,54006.3912594,1285190092.8,1.00179,male,,11644.0
smr,San Marino,1991,54006.3912594,1285190092.8,1.00179,total,,23797.0
smr,San Marino,1992,53666.9073032,1294714138.68,0.99371,female,,12331.0
smr,San Marino,1992,53666.9073032,1294714138.68,0.99371,male,,11794.0
smr,San Marino,1992,53666.9073032,1294714138.68,0.99371,total,,24125.0
smr,San Marino,1993,57556.6167122,1408525523.93,1.07248,female,,12522.0
smr,San Marino,1993,57556.6167122,1408525523.93,1.07248,male,,11950.0
smr,San Marino,1993,57556.6167122,1408525523.93,1.07248,total,,24472.0
smr,San Marino,1994,60791.1184655,1509017933.27,1.0562,female,,12733.0
smr,San Marino,1994,60791.1184655,1509017933.27,1.0562,male,,12090.0
smr,San Marino,1994,60791.1184655,1509017933.27,1.0562,total,,24823.0
smr,San Marino,1995,65687.1016065,1652556102.45,1.08054,female,,12932.0
smr,San Marino,1995,65687.1016065,1652556102.45,1.08054,male,,12226.0
smr,San Marino,1995,65687.1016065,1652556102.45,1.08054,total,,25158.0
smr,San Marino,1996,68260.0942252,1739403720.64,1.03917,female,,13111.0
smr,San Marino,1996,68260.0942252,1739403720.64,1.03917,male,,12371.0
smr,San Marino,1996,68260.0942252,1739403720.64,1.03917,total,,25482.0
smr,San Marino,1997,69384.4801042,1790119586.7,1.01647,female,,13289.0
smr,San Marino,1997,69384.4801042,1790119586.7,1.01647,male,,12511.0
smr,San Marino,1997,69384.4801042,1790119586.7,1.01647,total,,25800.0
smr,San Marino,1998,73429.2862664,1918340103.7,1.0583,female,,13472.0
smr,San Marino,1998,73429.2862664,1918340103.7,1.0583,male,,12653.0
smr,San Marino,1998,73429.2862664,1918340103.7,1.0583,total,,26125.0
smr,San Marino,1999,78820.93007599999,2085522989.0,1.07343,female,,13659.0
smr,San Marino,1999,78820.93007599999,2085522989.0,1.07343,male,,12800.0
smr,San Marino,1999,78820.93007599999,2085522989.0,1.07343,total,,26459.0
smr,San Marino,2000,79260.9472766,2124114125.69,1.00558,female,,13846.0
smr,San Marino,2000,79260.9472766,2124114125.69,1.00558,male,,12953.0
smr,San Marino,2000,79260.9472766,2124114125.69,1.00558,total,,26799.0
smr,San Marino,2001,82100.5095432,2228454130.24,1.03583,female,,14034.0
smr,San Marino,2001,82100.5095432,2228454130.24,1.03583,male,,13109.0
smr,San Marino,2001,82100.5095432,2228454130.24,1.03583,total,,27143.0
smr,San Marino,2002,80500.2393071,2213032078.9,0.98051,female,,14225.0
smr,San Marino,2002,80500.2393071,2213032078.9,0.98051,male,,13266.0
smr,San Marino,2002,80500.2393071,2213032078.9,0.98051,total,,27491.0
smr,San Marino,2003,81745.65760539999,2276044344.93,1.01547,female,,14416.0
smr,San Marino,2003,81745.65760539999,2276044344.93,1.01547,male,,13427.0
smr,San Marino,2003,81745.65760539999,2276044344.93,1.01547,total,,27843.0
smr,San Marino,2004,83940.03839819999,2367360902.5,1.02684,female,,15261.0
smr,San Marino,2004,83940.03839819999,2367360902.5,1.02684,male,,14196.0
smr,San Marino,2004,83940.03839819999,2367360902.5,1.02684,total,,29457.0
smr,San Marino,2005,84654.2693414,2418741783.1,1.00851,female,,15466.0
smr,San Marino,2005,84654.2693414,2418741783.1,1.00851,male,,14370.0
smr,San Marino,2005,84654.2693414,2418741783.1,1.00851,total,,29836.0
smr,San Marino,2006,86467.8292691,2502551915.16,1.02142,female,,15656.0
smr,San Marino,2006,86467.8292691,2502551915.16,1.02142,male,,14528.0
smr,San Marino,2006,86467.8292691,2502551915.16,1.02142,total,,30184.0
smr,San Marino,2007,91233.6789755,2674606533.31,1.05512,female,,16195.0
smr,San Marino,2007,91233.6789755,2674606533.31,1.05512,male,,15016.0
smr,San Marino,2007,91233.6789755,2674606533.31,1.05512,total,,31211.0
smr,San Marino,2008,89728.83600079999,2665036158.29,0.98351,female,,16433.0
smr,San Marino,2008,89728.83600079999,2665036158.29,0.98351,male,,15229.0
smr,San Marino,2008,89728.83600079999,2665036158.29,0.98351,total,,31662.0
smr,San Marino,2009,79368.1049032,2388186276.76,0.88453,female,,17169.0
smr,San Marino,2009,79368.1049032,2388186276.76,0.88453,male,,15897.0
smr,San Marino,2009,79368.1049032,2388186276.76,0.88453,total,,33066.0
smr,San Marino,2010,73624.6485441,2254681236.62,0.92764,female,,17268.0
smr,San Marino,2010,73624.6485441,2254681236.62,0.92764,male,,16002.0
smr,San Marino,2010,73624.6485441,2254681236.62,0.92764,total,,33270.0
smr,San Marino,2011,65660.3316241,2112227208.31,0.89183,female,,16878.0
smr,San Marino,2011,65660.3316241,2112227208.31,0.89183,male,,15742.0
smr,San Marino,2011,65660.3316241,2112227208.31,0.89183,total,,32620.0
smr,San Marino,2012,59861.4029438,2003381572.19,0.91168,female,,17267.0
smr,San Marino,2012,59861.4029438,2003381572.19,0.91168,male,,16202.0
smr,San Marino,2012,59861.4029438,2003381572.19,0.91168,total,,33469.0
smr,San Marino,2013,59119.1005983,1987584161.89,0.9876,female,,17029.0
smr,San Marino,2013,59119.1005983,1987584161.89,0.9876,male,,16012.0
smr,San Marino,2013,59119.1005983,1987584161.89,0.9876,total,,33041.0
smr,San Marino,2014,58521.0147779,1973621223.35,0.98988,female,,16826.0
smr,San Marino,2014,58521.0147779,1973621223.35,0.98988,male,,15829.0
smr,San Marino,2014,58521.0147779,1973621223.35,0.98988,total,,32655.0
smr,San Marino,2015,59539.2678741,2018440720.34,1.0174,female,,16950.0
smr,San Marino,2015,59539.2678741,2018440720.34,1.0174,male,,15947.0
smr,San Marino,2015,59539.2678741,2018440720.34,1.0174,total,,32897.0
smr,San Marino,2016,60459.6453707,2065361945.43,1.01546,female,,17059.0
smr,San Marino,2016,60459.6453707,2065361945.43,1.01546,male,,16042.0
smr,San Marino,2016,60459.6453707,2065361945.43,1.01546,total,,33101.0
smr,San Marino,2017,60220.6571005,2070265749.39,0.99605,female,,17427.0
smr,San Marino,2017,60220.6571005,2070265749.39,0.99605,male,,16398.0
smr,San Marino,2017,60220.6571005,2070265749.39,0.99605,total,,33825.0
smr,San Marino,2018,60941.3521625,2104243948.26,1.01197,female,,17772.0
smr,San Marino,2018,60941.3521625,2104243948.26,1.01197,male,,16750.0
smr,San Marino,2018,60941.3521625,2104243948.26,1.01197,total,,34522.0
smr,San Marino,2019,62160.1710335,2154036406.33,1.02,female,,17836.0
smr,San Marino,2019,62160.1710335,2154036406.33,1.02,male,,16827.0
smr,San Marino,2019,62160.1710335,2154036406.33,1.02,total,,34663.0
smr,San Marino,2020,58319.6040167,2027714312.22,0.93821,female,,17887.0
smr,San Marino,2020,58319.6040167,2027714312.22,0.93821,male,,16883.0
smr,San Marino,2020,58319.6040167,2027714312.22,0.93821,total,,34770.0
smr,San Marino,2021,63746.3548035,2203838978.59,1.09305,female,,17567.0
smr,San Marino,2021,63746.3548035,2203838978.59,1.09305,male,,16685.0
smr,San Marino,2021,63746.3548035,2203838978.59,1.09305,total,,34252.0
smr,San Marino,2022,66752.94187449999,2275607788.67,1.04716,female,,17210.0
smr,San Marino,2022,66752.94187449999,2275607788.67,1.04716,male,,16545.0
smr,San Marino,2022,66752.94187449999,2275607788.67,1.04716,total,,33755.0
smr,San Marino,2023,69593.7182222,2347604896.98,1.04256,female,,17213.0
smr,San Marino,2023,69593.7182222,2347604896.98,1.04256,male,,16647.0
smr,San Marino,2023,69593.7182222,2347604896.98,1.04256,total,,33860.0
srb,Serbia,1960,5111.05884122,34259233194.76,1.02405,female,65.341,3452305.0
srb,Serbia,1960,5111.05884122,34259233194.76,1.02405,male,62.594,3186687.0
srb,Serbia,1960,5111.05884122,34259233194.76,1.02405,total,63.934,6638992.0
srb,Serbia,1961,5267.86257229,35670773016.97,1.03068,female,65.552,3480199.0
srb,Serbia,1961,5267.86257229,35670773016.97,1.03068,male,62.634,3208878.0
srb,Serbia,1961,5267.86257229,35670773016.97,1.03068,total,64.0574146341464,6689077.0
srb,Serbia,1962,5570.0740796400005,38091703554.63,1.05737,female,66.187,3503835.0
srb,Serbia,1962,5570.0740796400005,38091703554.63,1.05737,male,62.852,3236429.0
srb,Serbia,1962,5570.0740796400005,38091703554.63,1.05737,total,64.4788292682927,6740264.0
srb,Serbia,1963,6243.58936305,43106752426.35,1.12092,female,66.578,3524627.0
srb,Serbia,1963,6243.58936305,43106752426.35,1.12092,male,63.287,3263323.0
srb,Serbia,1963,6243.58936305,43106752426.35,1.12092,total,64.8923658536585,6787950.0
srb,Serbia,1964,6896.451389,48055942219.78,1.10457,female,66.639,3544100.0
srb,Serbia,1964,6896.451389,48055942219.78,1.10457,male,63.022,3288755.0
srb,Serbia,1964,6896.451389,48055942219.78,1.10457,total,64.7863902439024,6832855.0
srb,Serbia,1965,7037.04588172,49478405523.36,1.02039,female,67.019,3562907.0
srb,Serbia,1965,7037.04588172,49478405523.36,1.02039,male,63.261,3313717.0
srb,Serbia,1965,7037.04588172,49478405523.36,1.02039,total,65.0941707317073,6876624.0
srb,Serbia,1966,7657.934061509999,54319464647.3,1.08823,female,67.856,3585585.0
srb,Serbia,1966,7657.934061509999,54319464647.3,1.08823,male,63.812,3342384.0
srb,Serbia,1966,7657.934061509999,54319464647.3,1.08823,total,65.7846829268293,6927969.0
srb,Serbia,1967,7790.723741199999,55737868234.13,1.01734,female,67.623,3601727.0
srb,Serbia,1967,7790.723741199999,55737868234.13,1.01734,male,63.318,3364795.0
srb,Serbia,1967,7790.723741199999,55737868234.13,1.01734,total,65.418,6966522.0
srb,Serbia,1968,7930.61182657,57211592330.37,1.01796,female,68.014,3619356.0
srb,Serbia,1968,7930.61182657,57211592330.37,1.01796,male,63.364,3388230.0
srb,Serbia,1968,7930.61182657,57211592330.37,1.01796,total,65.6322926829268,7007586.0
srb,Serbia,1969,8849.03281086,64341768870.45,1.11581,female,68.115,3675927.0
srb,Serbia,1969,8849.03281086,64341768870.45,1.11581,male,63.285,3447322.0
srb,Serbia,1969,8849.03281086,64341768870.45,1.11581,total,65.6410975609756,7123249.0
srb,Serbia,1970,9107.34961049,66706099170.91,1.02919,female,68.617,3695012.0
srb,Serbia,1970,9107.34961049,66706099170.91,1.02919,male,63.694,3469981.0
srb,Serbia,1970,9107.34961049,66706099170.91,1.02919,total,66.0954634146342,7164993.0
srb,Serbia,1971,9979.0805042,73597115769.22,1.09572,female,69.094,3717787.0
srb,Serbia,1971,9979.0805042,73597115769.22,1.09572,male,64.087,3493929.0
srb,Serbia,1971,9979.0805042,73597115769.22,1.09572,total,66.5294390243903,7211716.0
srb,Serbia,1972,10429.3297401,77435051263.31999,1.04512,female,69.847,3738183.0
srb,Serbia,1972,10429.3297401,77435051263.31999,1.04512,male,64.512,3513829.0
srb,Serbia,1972,10429.3297401,77435051263.31999,1.04512,total,67.1144390243903,7252012.0
srb,Serbia,1973,11037.5570851,82489337430.44,1.05832,female,70.073,3754360.0
srb,Serbia,1973,11037.5570851,82489337430.44,1.05832,male,65.103,3529542.0
srb,Serbia,1973,11037.5570851,82489337430.44,1.05832,total,67.5273902439024,7283902.0
srb,Serbia,1974,11996.1763273,90241056448.29,1.08685,female,70.686,3775704.0
srb,Serbia,1974,11996.1763273,90241056448.29,1.08685,male,65.453,3550339.0
srb,Serbia,1974,11996.1763273,90241056448.29,1.08685,total,68.0056829268293,7326043.0
srb,Serbia,1975,12344.2935551,93476397598.85,1.02902,female,70.881,3797333.0
srb,Serbia,1975,12344.2935551,93476397598.85,1.02902,male,65.612,3571384.0
srb,Serbia,1975,12344.2935551,93476397598.85,1.02902,total,68.182243902439,7368717.0
srb,Serbia,1976,12994.2171261,99050580000.0,1.05265,female,71.11,3823203.0
srb,Serbia,1976,12994.2171261,99050580000.0,1.05265,male,65.927,3595770.0
srb,Serbia,1976,12994.2171261,99050580000.0,1.05265,total,68.4552926829268,7418973.0
srb,Serbia,1977,14056.1250238,107831020000.0,1.08172,female,71.53,3846463.0
srb,Serbia,1977,14056.1250238,107831020000.0,1.08172,male,66.096,3616320.0
srb,Serbia,1977,14056.1250238,107831020000.0,1.08172,total,68.7467317073171,7462783.0
srb,Serbia,1978,14802.1496861,114227200000.0,1.05307,female,71.54,3869141.0
srb,Serbia,1978,14802.1496861,114227200000.0,1.05307,male,65.944,3634876.0
srb,Serbia,1978,14802.1496861,114227200000.0,1.05307,total,68.673756097561,7504017.0
srb,Serbia,1979,16135.5361107,125183350000.0,1.09008,female,71.543,3890693.0
srb,Serbia,1979,16135.5361107,125183350000.0,1.09008,male,65.795,3651304.0
srb,Serbia,1979,16135.5361107,125183350000.0,1.09008,total,68.5989024390244,7541997.0
srb,Serbia,1980,16187.442741,126201850000.0,1.00322,female,71.809,3979656.0
srb,Serbia,1980,16187.442741,126201850000.0,1.00322,male,65.916,3729888.0
srb,Serbia,1980,16187.442741,126201850000.0,1.00322,total,68.7906341463415,7709544.0
srb,Serbia,1981,16561.6627755,129642440000.0,1.02312,female,71.824,3996132.0
srb,Serbia,1981,16561.6627755,129642440000.0,1.02312,male,65.774,3740655.0
srb,Serbia,1981,16561.6627755,129642440000.0,1.02312,total,68.7252195121951,7736787.0
srb,Serbia,1982,16782.809544699998,131739580000.0,1.01335,female,71.806,4011823.0
srb,Serbia,1982,16782.809544699998,131739580000.0,1.01335,male,65.68,3751512.0
srb,Serbia,1982,16782.809544699998,131739580000.0,1.01335,total,68.6682926829268,7763335.0
srb,Serbia,1983,16538.3583606,130067300000.0,0.98543,female,71.397,4026873.0
srb,Serbia,1983,16538.3583606,130067300000.0,0.98543,male,65.321,3761227.0
srb,Serbia,1983,16538.3583606,130067300000.0,0.98543,total,68.2849024390244,7788100.0
srb,Serbia,1984,16913.3128209,133193610000.0,1.02267,female,71.514,4042751.0
srb,Serbia,1984,16913.3128209,133193610000.0,1.02267,male,65.392,3770798.0
srb,Serbia,1984,16913.3128209,133193610000.0,1.02267,total,68.3783414634146,7813549.0
srb,Serbia,1985,17001.3176617,133996770000.0,1.0052,female,71.981,4057166.0
srb,Serbia,1985,17001.3176617,133996770000.0,1.0052,male,65.733,3778736.0
srb,Serbia,1985,17001.3176617,133996770000.0,1.0052,total,68.7808048780488,7835902.0
srb,Serbia,1986,17671.342911300002,139330800000.0,1.03941,female,72.075,4069283.0
srb,Serbia,1986,17671.342911300002,139330800000.0,1.03941,male,65.884,3784541.0
srb,Serbia,1986,17671.342911300002,139330800000.0,1.03941,total,68.904,7853824.0
srb,Serbia,1987,17477.8301811,137818570000.0,0.98905,female,72.265,4079646.0
